1108939,3647358,-30.59683627103934
1108939,3899060,-30.933600054874077
1108939,7919347,-30.951220272376716
1108939,699259,-30.989439625648263
1108939,8661642,-31.068878332333917
1108939,4390191,-31.1217628946668
1108939,242056,-31.13331270307831
1108939,631424,-31.20274298192073
1108939,6707713,-31.238756539339935
1108939,8596285,-31.25103324676317
1108939,5807716,-31.28925445958337
1108939,5553584,-31.356164614054265
1108939,2068541,-31.35645625439252
1108939,3150726,-31.35653957499632
1108939,6681205,-31.384960399890673
1108939,371765,-31.489716839071768
1108939,6179026,-31.489716839071768
1108939,2011059,-31.489800167197096
1108939,1842680,-31.489883493007966
1108939,2251472,-31.49000847738494
1108939,5553585,-31.538152832884847
1108939,3130232,-31.538527835489525
1108939,6564869,-31.538861131790277
1108939,4049530,-31.5389027912244
1108939,1889170,-31.607583202853483
1108939,4172981,-31.60795815077787
1108939,3745976,-31.60797897984414
1108939,8172843,-31.62531004979089
1108939,3865302,-31.625789188176103
1108939,610121,-31.625851678845898
1108939,3009955,-31.626101628508962
1108939,414222,-31.64397167869405
1108939,4772094,-31.741427055335876
1108939,3097883,-31.761233879207335
1108939,1979870,-31.76150472476652
1108939,7152561,-31.76152555802752
1108939,698106,-31.76152555802752
1108939,7777453,-31.76160888962478
1108939,1851519,-31.761692218907392
1108939,8596284,-31.76179637725587
1108939,5836378,-31.762004683104482
1108939,8596286,-31.762129659671395
1108939,753531,-31.762192146002512
1108939,8256786,-31.76244207831266
1108939,6980266,-31.825689058330106
1108939,1406041,-31.82610574525306
1108939,6726181,-31.826147410762353
1108939,6164673,-31.826230740044963
1108939,3647366,-31.826314067013048
1108939,2556061,-31.826314067013048
1108939,5748454,-31.826334898393434
1108939,3357548,-31.82637656072028
1108939,6758075,-31.82639739166673
1108939,6204916,-31.826418222468547
1108939,2556062,-31.826480714006152
1108939,4421943,-31.826522374308052
1108939,6290174,-31.826522374308052
1108939,2115313,-31.84912020759476
1108939,7844766,-31.84912020759476
1108939,7844765,-31.849141036661024
1108939,2834919,-31.89455691245352
1108939,5579740,-31.8945985854869
1108939,2834911,-31.89468192981706
1108939,8363174,-31.894765271831858
1108939,8596289,-31.895015283985373
1108939,4016944,-31.895098616740015
1108939,3899055,-31.89511944956699
1108939,3529237,-31.89516111478695
1108939,3904622,-31.895202779428253
1108939,8550205,-31.89532776988039
1108939,3899061,-31.895348601116133
1108939,2875828,-31.895411093955495
1108939,3168054,-31.895452755125206
1108939,5668417,-31.895640223229655
1108939,5101048,-31.89568188121757
1108939,8596282,-31.94368044468247
1108939,6521246,-31.94368044468247
1108939,834481,-31.94403460766035
1108939,3184954,-31.94409710266943
1108939,157178,-31.94411793404982
1108939,2918202,-31.944138765285565
1108939,3184955,-31.94418042732312
1108939,3124564,-31.944263749662532
1108939,3607301,-31.94432623989844
1108939,917895,-31.944409558188198
1108939,5163856,-32.04874926531416
1108939,6238857,-32.04881177377885
1108939,6920553,-32.048874280941135
1108939,3097877,-32.04889511637248
1108939,1690948,-32.04931179461421
1108939,6707716,-32.04931179461421
1108939,7491705,-32.04933262700719
1108939,4847697,-32.049353459255514
1108939,6170678,-32.049415955132524
1108939,8804355,-32.04943678680222
1108939,6170677,-32.04947844970765
1108939,631428,-32.049665925622264
1108939,7201778,-32.04974924449052
1108939,25753,-32.07698265074554
1108939,8725053,-32.077065993339176
1112389,7651152,-42.135579197351134
1112389,7120135,-42.23227076456996
1112389,452838,-42.54004432628699
1112389,452842,-42.54004432628699
1112389,452836,-42.54004432628699
1112389,452837,-42.54004432628699
1112389,452841,-42.54004432628699
1112389,8138765,-42.68134941913229
1112389,6064417,-42.828226419573625
1112389,5892677,-42.90454853410509
1112389,4931198,-43.010159076675606
1112389,4284834,-43.11632512831272
1112389,7817890,-43.12816434535726
1112389,6064419,-43.192813978377565
1112389,6064420,-43.192813978377565
1112389,6064418,-43.192813978377565
1112389,8138768,-43.23291369048344
1112389,6780773,-43.233191506846936
1112389,4790816,-43.2333859668212
1112389,2472193,-43.23341374604582
1112389,2086171,-43.23344152507751
1112389,6064416,-43.2341081639691
1112389,7651158,-43.23424703308844
1112389,4284840,-43.3515023404408
1112389,1394174,-43.35183565062779
1112389,6199112,-43.35211338790233
1112389,3570708,-43.367361803890624
1112389,2107820,-43.36744513172664
1112389,4337245,-43.41559640478746
1112389,1449007,-43.484728174326726
1112389,4337251,-43.52056798023759
1112389,4337253,-43.52123471172692
1112389,1116794,-43.579587408294394
1112389,6780774,-43.59766793293221
1112389,3394196,-43.597695714665036
1112389,3394193,-43.61798176602328
1112389,3394197,-43.61803732775236
1112389,1394173,-43.61875956000755
1112389,8138763,-43.63854549072515
1112389,5892681,-43.63860105322601
1112389,7119576,-43.63862883418703
1112389,8060371,-43.638823295511834
1112389,4855805,-43.63896219067031
1112389,4076,-43.70355626852087
1112389,7198431,-43.772243568536936
1112389,2086170,-43.82089482886601
1112389,4790809,-43.82095039098098
1112389,6832274,-43.92625534452384
1112389,4284833,-43.92639424836419
1112389,1015764,-43.92686648534437
1112389,1447482,-43.926922038970986
1112389,4284831,-43.92706091966207
1112389,7198424,-43.927088695221656
1112389,7120208,-43.9544817836055
1112389,8258541,-43.954898474868905
1112389,8258542,-43.955120692461655
1112389,5892680,-44.04409394229519
1112389,7651153,-44.04412172306327
1112389,6780768,-44.04417728402058
1112389,190722,-44.044205064209834
1112389,2472196,-44.044510633558595
1112389,6064415,-44.04467729791051
1112389,8060368,-44.10843799265369
1112389,3570710,-44.10852133843102
1112389,1449010,-44.108826924757565
1112389,8097877,-44.109215819048075
1112389,6496650,-44.11041004373088
1112389,1510661,-44.17751420991797
1112389,6799747,-44.17762533491972
1112389,8487537,-44.1777086766451
1112389,640348,-44.17776423683067
1112389,1007615,-44.17784757566205
1112389,8138750,-44.17809758173867
1112389,8138747,-44.17818091362527
1112389,6780771,-44.213854072356035
1112389,8138767,-44.214020759858656
1112389,5139660,-44.21446522590955
1112389,5139657,-44.214493003397976
1112389,5139658,-44.21452078069352
1112389,5139659,-44.21452078069352
1112389,5139661,-44.21452078069352
1112389,164786,-44.290787331566385
1112389,5290393,-44.29087067676483
1112389,6766060,-44.29087067676483
