1108939,5553585,-8.803271048997072
1108939,5163856,-8.874270015370941
1108939,6980266,-8.911850183685647
1108939,2834919,-9.046344616013991
1108939,5579740,-9.125296540966112
1108939,6238857,-9.12993841067774
1108939,7651010,-9.14710278142196
1108939,5553584,-9.201826897682503
1108939,7454708,-9.222432551385642
1108939,6273537,-9.242147272842933
1108939,7000936,-9.32106455437301
1108939,5291621,-9.33081529049147
1108939,3097883,-9.336709089427409
1108939,6612385,-9.349793644883082
1108939,7724054,-9.356353212729292
1108939,7152561,-9.365156587741307
1108939,698106,-9.365156587741307
1108939,5654411,-9.378722309946797
1108939,2846462,-9.396088892979353
1108939,6920554,-9.397881399379866
1108939,7436939,-9.40286893535048
1108939,8363174,-9.42183404487601
1108939,6920553,-9.443453260064526
1108939,3130232,-9.455763289532179
1108939,6238986,-9.468785929118958
1108939,6669588,-9.476031897252069
1108939,3097877,-9.479381833204675
1108939,2387200,-9.488015396680371
1108939,2047562,-9.50969558377156
1108939,6552456,-9.557880014051666
1108939,1979870,-9.560584825949537
1108939,1957452,-9.562469041051525
1108939,6871640,-9.599964374879566
1108939,2764268,-9.61749161144975
1108939,698109,-9.61749161144975
1108939,5970931,-9.636472841688972
1108939,4799672,-9.639700055129628
1108939,4104109,-9.640953709757751
1108939,841371,-9.640953709757751
1108939,2639731,-9.660410695510155
1108939,2068541,-9.674893475288902
1108939,7575369,-9.679104827270708
1108939,6663340,-9.679104827270708
1108939,6950182,-9.679104827270708
1108939,2405827,-9.683903835802301
1108939,2194177,-9.690973532988211
1108939,7423808,-9.714315405021125
1108939,8181777,-9.71762651433941
1108939,4631244,-9.720985472589062
1108939,1835131,-9.720985472589062
1108939,7564444,-9.726938823705058
1108939,1231448,-9.754051085271188
1108939,6388082,-9.760831127642312
1108939,1734818,-9.760831127642312
1108939,7264458,-9.76236543898607
1108939,7274049,-9.76236543898607
1108939,2453260,-9.76236543898607
1108939,8596285,-9.77242309115428
1108939,6707713,-9.78133961121618
1108939,2735037,-9.788966852969596
1108939,7880690,-9.789546746638857
1108939,1448805,-9.793267329973247
1108939,5794106,-9.806225878525092
1108939,5203394,-9.825475319779004
1108939,1742847,-9.825475319779004
1108939,3506104,-9.830847498287952
1108939,3283059,-9.870194621813258
1108939,6849948,-9.870194621813258
1108939,8629183,-9.88318713639989
1108939,1667520,-9.88318713639989
1108939,8620089,-9.883209078427532
1108939,5698642,-9.886976765820938
1108939,4404545,-9.896066812009586
1108939,4390191,-9.902653824725636
1108939,119359,-9.907930968433838
1108939,4228762,-9.907930968433838
1108939,7865321,-9.910282552488763
1108939,6327128,-9.910685554809788
1108939,5696659,-9.910685554809788
1108939,7352917,-9.922403381101947
1108939,2152036,-9.922403381101947
1108939,1231450,-9.922403381101947
1108939,5654409,-9.92568698032866
1108939,4602754,-9.92568698032866
1108939,3357548,-9.937098064851817
1108939,8269661,-9.945198528429511
1108939,7491705,-9.945739557128665
1108939,160716,-9.951271478687687
1108939,8343919,-9.958458991243294
1108939,6551140,-9.961113595609671
1108939,6788178,-9.961113595609671
1108939,4326783,-9.961113595609671
1108939,6758075,-9.96329910475808
1108939,2464262,-9.982008806204954
1108939,1224789,-9.982008806204954
1108939,477179,-9.993349715949632
1108939,2441913,-9.99933067294196
1108939,7634011,-9.99933067294196
1108939,7889053,-9.99933067294196
1108939,4036410,-9.99933067294196
1112389,8138765,-11.60294986154156
1112389,5892677,-11.970197964294934
1112389,8138768,-12.549853318625507
1112389,8138763,-12.858368243525915
1112389,5892681,-12.958373452347583
1112389,7817890,-12.97423722221222
1112389,4931198,-12.980931282260281
1112389,4337251,-13.196369494999715
1112389,452838,-13.315418901426261
1112389,452842,-13.315418901426261
1112389,452836,-13.315418901426261
1112389,452837,-13.315418901426261
1112389,452841,-13.315418901426261
1112389,5892680,-13.571649444754073
1112389,8138767,-13.686543683968685
1112389,7119576,-13.720097604716024
1112389,3394193,-13.753440168313354
1112389,952750,-13.763885764467593
1112389,5892682,-13.791637247638207
1112389,8097868,-13.829641856903041
1112389,7120135,-13.845460426600397
1112389,3394197,-13.851005980809989
1112389,6780773,-13.902368826887532
1112389,6780774,-13.988200021225357
1112389,4337253,-13.996538751361062
1112389,5892684,-14.010126654472083
1112389,6832274,-14.027148201689243
1112389,3394196,-14.039813640568987
1112389,4931197,-14.103483413517054
1112389,8138762,-14.137121447730404
1112389,8060368,-14.164066831185078
1112389,648294,-14.171417465030526
1112389,5486122,-14.176334176524877
1112389,164786,-14.20794696224852
1112389,4337245,-14.237173929036036
1112389,4284833,-14.269646688954984
1112389,8138769,-14.2802733551644
1112389,8732300,-14.32509614787589
1112389,8060371,-14.347567901539117
1112389,6794355,-14.357002399989966
1112389,5290393,-14.362805010971284
1112389,6766060,-14.362805010971284
1112389,2086170,-14.380761365284027
1112389,1403457,-14.384809883001518
1112389,4284840,-14.39722379587271
1112389,7936677,-14.413120139798725
1112389,6199112,-14.439574946858254
1112389,4790816,-14.445478570995242
1112389,7523038,-14.446983624884464
1112389,7523036,-14.446983624884464
1112389,1904447,-14.455501680176091
1112389,5054164,-14.462810219792953
1112389,4046104,-14.462810219792953
1112389,6199120,-14.468539713118954
1112389,7117139,-14.471855032524982
1112389,6064417,-14.473851874472725
1112389,1510661,-14.47861597178978
1112389,4790809,-14.479531815645515
1112389,2472193,-14.48967791574158
1112389,7632756,-14.491650663319128
1112389,4284835,-14.51189059016021
1112389,2622738,-14.51189059016021
1112389,3452268,-14.525564521110585
1112389,7120208,-14.529095350603363
1112389,2086171,-14.533394197870342
1112389,1449007,-14.553584392497488
1112389,1449008,-14.596806179286077
1112389,2472195,-14.608280796476453
1112389,190722,-14.61916646029605
1112389,3699518,-14.627516153106257
1112389,7936679,-14.629863509080172
1112389,5984848,-14.633679210662262
1112389,7120426,-14.640642878648853
1112389,7120427,-14.640642878648853
1112389,4284837,-14.655618627064463
1112389,4284834,-14.667422162553748
1112389,7651152,-14.674292239879893
1112389,8381557,-14.676527886444674
1112389,6199113,-14.689156896767265
1112389,5798547,-14.691880255224032
1112389,8138782,-14.699903221789416
1112389,7119607,-14.699903221789416
1112389,392035,-14.70240278611723
1112389,5222231,-14.70240278611723
1112389,4069,-14.70240278611723
1112389,6746142,-14.716276876546345
1112389,735949,-14.73862053051967
1112389,735954,-14.73862053051967
1112389,150232,-14.73862053051967
1112389,1133822,-14.738948443931752
1112389,3873935,-14.748646075721535
1112389,8814280,-14.749300930574243
1112389,7651153,-14.767053920410834
1112389,1007615,-14.769596994202189
1112389,6064419,-14.779821145755525
1112389,6064420,-14.779821145755525
1112389,6064418,-14.779821145755525
1112389,4071,-14.782772469239601
1112389,6082981,-14.790562063275384
1112389,4355896,-14.790562063275384
792752,8803599,-3.3195338843010647
792752,8803603,-3.7002605026275757
792752,8803602,-4.301983233768815
792752,8803595,-10.162436761564974
792752,8803596,-10.30058710004579
792752,8803604,-10.316587441392231
792752,8803598,-10.46391215614909
792752,8666254,-10.650789529478905
792752,6348951,-10.716747497270703
792752,6571521,-10.72732960660124
792752,5080327,-10.808181703230336
792752,5080330,-10.855583942124918
1119729,6178092,-5.482969078065523
1119729,6800871,-5.605855786765023
1119729,4037446,-5.619921781493621
1119729,6178089,-5.703375358332751
1119729,6188699,-5.715760265851978
1119729,3451057,-5.715760265851978
1119729,982588,-5.733567579704945
1119729,1765594,-5.740400115521229
1119729,6188701,-5.742971569963535
1119729,6098307,-5.759711742839651
1119729,6800870,-5.7698176106278165
1119729,2787566,-5.788494587170343
1119729,8721935,-5.854577090438936
1119729,8557135,-5.8580292260876305
1119729,4103693,-5.86534195493913
1119729,2203469,-5.869641522742864
1119729,2787567,-5.898642116780275
1119729,330786,-5.909782114725479
1119729,1495717,-5.917077599680892
1119729,5183625,-5.924157452616477
1119729,4469208,-5.932846801718783
1119729,6133909,-5.933734496818911
1119729,6083373,-5.938610613697064
1119729,982580,-5.948112387264839
1119729,4103696,-5.948112387264839
1119729,8294486,-5.972522599148392
1119729,2109505,-5.996474981241823
1119729,2159309,-6.010450736040603
1119729,8537212,-6.013714754222508
1119729,5823071,-6.026774528088697
1119729,945784,-6.026774528088697
1119729,3451055,-6.027203467887233
1119729,610135,-6.03205198006689
1119729,4469209,-6.0438980806679075
1119729,2203470,-6.0945336966364865
1119729,1303633,-6.119378736633601
1119729,8294483,-6.119378736633601
1119729,8537204,-6.1498105773165825
1119729,6178095,-6.155741880113725
1119729,6523930,-6.163310394377264
1119729,2159304,-6.1798546823333655
1119729,8557133,-6.182142543601807
1119729,5183620,-6.193340191083399
1119729,7030122,-6.20649191542128
1119729,6178090,-6.2126177507547915
1119729,2218828,-6.225291233282276
1119729,6344037,-6.240739418738645
1119729,1770933,-6.240739418738645
1119729,6936329,-6.240739418738645
1119729,4103689,-6.240739418738645
1119729,8537205,-6.25348606143011
1119729,2159308,-6.272094282378948
1119729,2787568,-6.284263340561962
1119729,8537208,-6.286020484455648
1119729,1246704,-6.29074202314948
1119729,2218822,-6.291582451371499
1119729,6122013,-6.3023419328148025
1119729,2190624,-6.3023419328148025
1119729,2159307,-6.315047265564958
1119729,330794,-6.315282208333109
1119729,5875858,-6.318101374100969
1119729,6178096,-6.327911858613101
1119729,5425445,-6.36347731149123
1119729,4882027,-6.36347731149123
1119729,6188698,-6.368451211678568
1119729,2218825,-6.398979087356418
1119729,1672585,-6.405124522602133
1119729,330792,-6.4336599511137695
1119729,2218824,-6.437285568505461
1119729,2203467,-6.443850279668833
1119729,6281189,-6.443850279668833
1119729,385212,-6.444668796144005
1119729,2159311,-6.46506597611409
1119729,2218823,-6.479116453268881
1119729,5875854,-6.47990238429549
1119729,2868515,-6.501463054465132
1119729,2190622,-6.507056321519956
1119729,4594474,-6.507056321519956
1119729,4469207,-6.523562726838302
1119729,6244008,-6.546282941559129
1119729,2218829,-6.550613336877726
1119729,1303638,-6.555808498453626
1119729,3675989,-6.59798106967347
1119729,8537209,-6.609597497005684
1119729,8557132,-6.630540096740274
1119729,8537207,-6.630540096740274
1119729,2868518,-6.635289155752654
1119729,5103405,-6.635289155752654
1119729,8068925,-6.638659847563767
1119729,3451056,-6.641669805131254
1119729,6122014,-6.65706974978535
1119729,5809617,-6.666860389080634
1119729,4594468,-6.680956209370375
1119729,6083379,-6.68657401697933
1119729,3675990,-6.68657401697933
1119729,2787565,-6.692083414073782
1119729,6936328,-6.695884634447015
1119729,6188702,-6.71173158139305
1119729,858187,-6.71173158139305
1119729,2203471,-6.71173158139305
1105095,8208165,-10.673372942933174
1105095,8208163,-12.140653166414683
1105095,8208160,-12.515005236081123
1105095,8208159,-12.593621283645932
1105095,3598038,-12.747972686411424
1105095,3598029,-12.754491135107596
1105095,7576784,-13.01333833776502
1105095,3607586,-13.042333512881523
1105095,3598032,-13.054631878879253
1105095,5107567,-13.072982197685679
1105095,4121226,-13.115841849226637
1105095,520921,-13.169637372521915
1105095,6847368,-13.193986802031766
1105095,7576781,-13.197003331147393
1105095,6620151,-13.214275118894061
1105095,2469041,-13.217291697556028
