1108939,25753,0.7586422406723329
1108939,4390191,0.7027324721816769
1108939,7804766,0.6961497638852316
1108939,3499836,0.6937401889572385
1108939,2834911,0.6887054151722679
1108939,4016943,0.6877334978695518
1108939,8725053,0.6688643164858775
1108939,375864,0.6472828613641057
1108939,5318841,0.6459597669875742
1108939,1889170,0.6459504446209364
1108939,5803262,0.6424460887002145
1108939,702597,0.627519277178335
1108939,7329472,0.6258474413252669
1108939,3647358,0.624540459066111
1108939,2805940,0.6245182536334
1108939,6263838,0.6217402632799827
1108939,242056,0.619566896033159
1108939,8096932,0.6167146625187356
1108939,4016944,0.6121293373982706
1108939,7814529,0.6064180693810474
1108939,5152544,0.6061151057734844
1108939,4881065,0.6029389525568616
1108939,8661642,0.601234488260595
1108939,6521246,0.5975499785052895
1108939,7919347,0.5969244693012974
1108939,2973975,0.5930429269641081
1108939,8172843,0.5918019535543501
1108939,8596282,0.5880984938091707
1108939,5163856,0.5871800051913724
1108939,8596289,0.5869486334916921
1108939,7777453,0.5858758244546485
1108939,3308900,0.5834428335654861
1108939,5617396,0.5819420562343156
1108939,2834919,0.5810925269905508
1108939,937064,0.5796260287457711
1108939,4806489,0.5790360615284124
1108939,1382796,0.5767753157951286
1108939,3026339,0.5757737093191405
1108939,371765,0.5755449209489043
1108939,4251218,0.575544047572018
1108939,8309578,0.5735643833303051
1108939,2011059,0.5733401065915651
1108939,3529234,0.5717671114840418
1108939,5700619,0.5687509913128332
1108939,6807723,0.5682052044984945
1108939,4426668,0.5682038073362563
1108939,3899055,0.5662854926419223
1108939,414222,0.5661572925245105
1108939,4078352,0.5660487543024557
1108939,1842680,0.5648504503053311
1108939,1406041,0.5642744126836781
1108939,1157125,0.563924505103797
1108939,283413,0.563924505103797
1108939,2834913,0.5626224564864074
1108939,3529237,0.5619386989243748
1108939,3256779,0.5609050308558164
1108939,1240073,0.5600038972845754
1108939,8088001,0.5589535350413448
1108939,5337029,0.5584123678974773
1108939,6179026,0.5578591839388855
1108939,4746823,0.5577084922632402
1108939,3899061,0.5555004802952063
1108939,5807716,0.5547032952128381
1108939,6335029,0.5543932888212597
1108939,6405188,0.554334980236161
1108939,6335034,0.5537100293469054
1108939,1223226,0.5530974908556366
1108939,1081238,0.5527256607226754
1108939,3419836,0.552233612328
1108939,1851519,0.5521491700257487
1108939,1701680,0.5516415730319976
1108939,3865302,0.5511058835862963
1108939,6960206,0.549809715587772
1108939,640910,0.5481546517012685
1108939,4205822,0.5475082998615648
1108939,154560,0.5464285128009231
1108939,5603866,0.5461949031562918
1108939,1976200,0.5437054522190591
1108939,4207158,0.5424766530124602
1108939,7381214,0.5392716663913133
1108939,2542854,0.5382168233221432
1108939,4150723,0.5380397347762472
1108939,2298458,0.5369496675692291
1108939,5228136,0.536786520860465
1108939,3927613,0.5361193165662868
1108939,8055390,0.5358948143708894
1108939,19290,0.5354606832620243
1108939,7631162,0.5343474455641686
1108939,1011367,0.5335240025178972
1108939,1677155,0.5330473758175988
1108939,5438508,0.5323217814994263
1108939,3237763,0.5320177688992083
1108939,7381215,0.5319975716714226
1108939,4981414,0.531267998649852
1108939,8699565,0.5300926730705774
1108939,2734073,0.5293801968669135
1108939,6386793,0.5293801968669135
1108939,8630525,0.529240685280202
1108939,8630519,0.529240685280202
1108939,3899060,0.5287025891339621
1112389,5099993,0.9103311797812388
1112389,5099991,0.9068964729507911
1112389,1403457,0.8961681034780353
1112389,7224811,0.8731125991163526
1112389,3394193,0.8721020090230915
1112389,2713004,0.870486607736736
1112389,8732300,0.859185281882169
1112389,3394197,0.8555184964171151
1112389,8138765,0.8542085041444962
1112389,5892677,0.7921553202348345
1112389,6832274,0.78774659414235
1112389,4284840,0.7751457638265928
1112389,4284833,0.7728466170556052
1112389,4284834,0.7387754128379176
1112389,7936677,0.7247413410675896
1112389,1510661,0.7043570092464404
1112389,5892681,0.703217269366876
1112389,7632756,0.6989870418174219
1112389,2472195,0.694093504484897
1112389,6780774,0.6926499422303848
1112389,5222231,0.6838791476988868
1112389,452838,0.6798540346514752
1112389,452842,0.6798540346514752
1112389,452836,0.6798540346514752
1112389,452837,0.6798540346514752
1112389,452841,0.6798540346514752
1112389,6780773,0.6794746351809556
1112389,5225573,0.6776319909484139
1112389,4069,0.6744489725580182
1112389,8138782,0.6651526616296067
1112389,6766060,0.6634370166387116
1112389,3873935,0.663355063449381
1112389,5290393,0.6598356679268811
1112389,2086170,0.6504826167467318
1112389,1953577,0.6446226123721133
1112389,7120426,0.6427380902287304
1112389,7120427,0.6427380902287304
1112389,8138768,0.6417107475070877
1112389,2622738,0.6415178710679711
1112389,2472194,0.6401048357742635
1112389,7592539,0.6391622257544611
1112389,648294,0.637203238832849
1112389,8568158,0.6353493941346591
1112389,952750,0.634661467227627
1112389,5016978,0.6345421513354471
1112389,4284835,0.6337570368009551
1112389,7936683,0.630342954991378
1112389,5054164,0.6272612377336988
1112389,4284837,0.6249462290252666
1112389,5584711,0.6225864521411529
1112389,4046104,0.6224992126880703
1112389,5016975,0.6194483808829491
1112389,7119607,0.6186035435343724
1112389,7523036,0.6176492537195957
1112389,4931198,0.6092071431846063
1112389,684770,0.6070923476986736
1112389,7413424,0.6046172453434654
1112389,1133822,0.6046128737122352
1112389,8097868,0.6034060613240064
1112389,3570710,0.6001779471187658
1112389,5892682,0.594968750812581
1112389,6064417,0.5948873009422601
1112389,2086171,0.5943188085917388
1112389,4790816,0.5940836303604226
1112389,7523038,0.5939517163322012
1112389,952746,0.5927321363516063
1112389,2472193,0.5927044504158228
1112389,3570708,0.59167527131274
1112389,7817890,0.5887642370021957
1112389,7909645,0.5876404035817612
1112389,7523040,0.5846189188153608
1112389,4790809,0.5843504195175545
1112389,392995,0.5829033439678433
1112389,5892680,0.5810174330815536
1112389,7558111,0.5773464604720976
1112389,1449007,0.5744279220013694
1112389,6083127,0.574105243772278
1112389,8138763,0.5726931628377725
1112389,6832272,0.571921360731236
1112389,7117139,0.5702609259429635
1112389,3394196,0.5683369546595823
1112389,6082981,0.5681745574318675
1112389,7119888,0.5676451794174407
1112389,2472200,0.563217925515404
1112389,2959506,0.5632157439555215
1112389,7198431,0.5616144513673438
1112389,4337245,0.5615830143035466
1112389,7936679,0.5609568737057153
1112389,2086173,0.5599089907719805
1112389,5984848,0.5590423351392053
1112389,1394176,0.5531785606194181
1112389,7936685,0.5509269336696788
1112389,4931199,0.5496456384369822
1112389,902455,0.5472316228828471
1112389,7198428,0.5472316228828471
1112389,7651152,0.5466952611435744
1112389,6794355,0.546623276495678
1112389,4284839,0.5464248551687305
1112389,1449008,0.5463591091521748
1112389,8751295,0.546180498305946
792752,8803599,0.5611382376937163
792752,8803603,0.5175559677977285
792752,8803602,0.28251587812146856
792752,6571521,0
792752,8666254,0
792752,8803598,0
792752,8803596,0
792752,5080327,0
792752,5080330,0
792752,8803595,0
792752,8803604,0
792752,6348951,0
1119729,8556369,0.8548497563435518
1119729,5183624,0.837067438303761
1119729,982588,0.8128870141975102
1119729,6098307,0.8045099148392373
1119729,4103693,0.8022470944337925
1119729,5183619,0.7959635841298649
1119729,945785,0.7946091217842839
1119729,583622,0.7772437622364147
1119729,2203472,0.7740008571958816
1119729,982580,0.7712652785628641
1119729,4103696,0.7712652785628641
1119729,7132195,0.7693212182838504
1119729,6083373,0.7676362802106631
1119729,6178092,0.7658457090562685
1119729,8557135,0.7648091901628733
1119729,7030118,0.7633107843829346
1119729,6800871,0.758168131651748
1119729,1904846,0.7521337147080863
1119729,330786,0.7505450896536213
1119729,583628,0.7470917526626966
1119729,1765594,0.7453994617184695
1119729,8721935,0.7446399263691952
1119729,537181,0.7436734019926636
1119729,7030117,0.740810316988279
1119729,5452352,0.7341850418992887
1119729,6188699,0.7306944240040681
1119729,6133909,0.7276234826402184
1119729,2787566,0.7248961536384666
1119729,6188701,0.7236540743197105
1119729,3451057,0.7230991713956387
1119729,5823071,0.7221369284988236
1119729,5564656,0.7213470598294635
1119729,6122018,0.7190882580233242
1119729,7030119,0.7173894190693004
1119729,6800870,0.7150013168044482
1119729,6161283,0.714755206359529
1119729,4469208,0.7146579945004946
1119729,583621,0.7092991441372929
1119729,5621705,0.708009802959612
1119729,6987877,0.7078677263634539
1119729,8363610,0.7044282020530832
1119729,2787567,0.7024053310325055
